id,ano,barrio,titulo,descripcion,direccion,longlat,presupuesto,tema,temaResumen,temaScrolli,subtema,beneficiarios,obrasOCampana,votos,estado
348,2018,FLORIDA OESTE,Jardín Maternal Municipal Nº 8 ,Obras varias,SANTA ROSA 4148,"-34.54284977,-58.51320582",   1249560   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS,1,569,FINALIZADO
349,2018,LA LUCILA,Bomberos Voluntarios de Vicente López,"Equipo para rescate en altura, equipos de iluminación y cámara térmica",AV MAIPU 1669,"-34.52238138,-58.48455087",   608558   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA SANITARIA,SANITARIA,POBLACIÓN EN GENERAL,1,542,FINALIZADO
350,2018,LA LUCILA,Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal,Compra e instalación de cámaras ,Ubicación random dentro del barrio,"-34.499803, -58.486098",   144670   ,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,CÁMARAS,POBLACIÓN EN GENERAL,1,187,FINALIZADO
351,2018,LA LUCILA,Escuela Primaria Nº 16 “Marcelino Ugarte”,Remodelación de batería de baños de niñas y niños,Dr Tomás Anchorena 901,"-34.49955308,-58.49057007",   1930031   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS,1,339,FINALIZADO
352,2018,LA LUCILA,Parque Paseo Enamour ,2º etapa: Reja de protección en la costa,BORGES 100,"-34.5085591,-58.4847213",   248269   ,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,PLAZAS Y PASEOS,POBLACIÓN EN GENERAL,1,182,FINALIZADO
353,2018,LA LUCILA,Rampas en Esquinas ,Rampas en Esquinas ,Entre Av Libertador y vías del FFCC Mitre ,"-34.5080438,-58.4846854",   1721930   ,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,RAMPAS,POBLACIÓN EN GENERAL,1,114,FINALIZADO
354,2018,MUNRO,Asociación Civil Peldaños,Ampliación del sector de elaboración de masa de modelar ,O Y FELIU 4664,"-34.53387747,-58.52146158",   332556   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,JÓVENES Y ADULTOS CON DISCAPACIDAD,1,435,FINALIZADO
355,2018,MUNRO,Biblioteca Tecnológica Pública,Etapa nº 1: Biblioteca Tecnológica Pública,ALMAFUERTE 4680/82 ,"-34.5282556,-58.5258933",   2199921   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA PARA CULTURA,CULTURA,POBLACIÓN EN GENERAL,1,763,FINALIZADO
356,2018,MUNRO,Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal,Compra e instalación de cámaras ,Ubicación random dentro del barrio,"-34.518655, -58.530706",   1077397   ,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,CÁMARAS,POBLACIÓN EN GENERAL,1,471,FINALIZADO
357,2018,MUNRO,Club Social y Deportivo Industrial de Munro,Retiro de árboles y cambiar vereda,MENDOZA 2563,"-34.53335725,-58.53360511",   421459   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EN DEPORTES Y RECREACIÓN,DEPORTES Y RECREACIÓN,POBLACIÓN EN GENERAL,1,373,FINALIZADO
358,2018,MUNRO,CLUB UNIÓN DE MUNRO ,Refacción de baños y vestuarios y adaptarlos para personas con discapacidad,BELGRANO 2650,"-34.550402, -58.518547",   4658685   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EN DEPORTES Y RECREACIÓN,DEPORTES Y RECREACIÓN,POBLACIÓN EN GENERAL,1,573,FINALIZADO
359,2018,MUNRO,Ctro de Formación Profesional Nº 402 e ISFT Nº 220,Aire acondicionado para el Salón de Usos Múltiples del 1º piso,VIRREY LORETO 2564,"-34.53936029,-58.5372355",   54230   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,JÓVENES Y ADULTOS,1,191,FINALIZADO
360,2018,MUNRO,Escuela Primaria Nº 19 ,Reparaciones en el frente y pintura externa,ARMENIA 2449,"-34.5300931,-58.5217481",   404056   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS,1,528,FINALIZADO
361,2018,MUNRO,Jardín de Infantes Municipal Nº 3,Aires acondicionados para el SUM y para 3 salas del 1º piso,JOSÉ HERNÁNDEZ 4527,"-34.52884952,-58.52314699",   174000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS,1,324,FINALIZADO
362,2018,MUNRO,"Jardín Maternal Municipal Nº 15 ""San Juan Macías""",Remodelar cambiadores de la sala de bebés,PANAMÁ 3948,"-34.51409125,-58.52617431",   295800   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS,1,416,FINALIZADO
363,2018,OLIVOS,Asociación Civil Hospice San Camilo ,Trabajos de pintura interior y refacciones en la enfermería,H DE LA QUINTANA 2125,"-34.5184112,-58.491255",   355600   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA SANITARIA,SANITARIA,POBLACIÓN VULNERABLE,1,1130,FINALIZADO
364,2018,OLIVOS,Bomberos Voluntarios de Vicente López,Compra de 10 equipos de respiración autónoma para intervenir en incendios,AV MAIPU 1669,"-34.52238138,-58.48455087",   1500000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA SANITARIA,SANITARIA,POBLACIÓN EN GENERAL,1,2832,FINALIZADO
365,2018,OLIVOS,Campaña sobre animales abandonados en la vía pública,Talleres en escuelas del barrio,Ubicación random dentro del barrio,"-34.515797, -58.495329",   359800   ,EDUCACIÓN,EDUCACIÓN,EDUCACIÓN,EDUCACIÓN,NIÑOS,2,495,FINALIZADO
366,2018,OLIVOS,CLUB DEFENSORES DE OLIVOS,"Construcción de un cerramiento, baño adaptado para personas con discapacidad y reparación del quincho",FELIX DE AMADOR 1942,"-34.516883, -58.494067",   1964097   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EN DEPORTES Y RECREACIÓN,DEPORTES Y RECREACIÓN,POBLACIÓN EN GENERAL,1,940,FINALIZADO
367,2018,OLIVOS,ESC DE EDUCACIÓN ESPECIAL Nº 502 ,Compra e instalación de 12 equipos de aire acondicionado frío-calor,PEDRO GOYENA 3264,"-34.5132885,-58.5073461",   750000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS Y JÓVENES CON DISCAPACIDAD,1,915,FINALIZADO
368,2018,OLIVOS,Escuela de Educación Especial Nº 502,"Rampas, demarcación y señalética en el entorno de la Escuela de Educación Especial Nº 503",PEDRO GOYENA 3264,"-34.5132885,-58.5073461",   550988   ,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,RAMPAS,NIÑOS Y JÓVENES CON DISCAPACIDAD,1,742,FINALIZADO
369,2018,OLIVOS,Escuela Primaria Nº 2 ,"Obras en baños, reparación de instalación eléctrica y equipamiento",PELLIZA 1390,"-34.5078522,-58.4909719",   1645035   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS,1,1468,FINALIZADO
370,2018,OLIVOS,Grupo de la Tercera Edad Asunción de la Virgen,Equipo de sonido portátil,UGARTE 2367,"-34.5178642,-58.4995177",   5711   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EN DEPORTES Y RECREACIÓN,DEPORTES Y RECREACIÓN,ADULTOS MAYORES,1,272,FINALIZADO
371,2018,OLIVOS,Grupo Scout Ntra Sra de la Paz,Nivelar el patio y reparar la vereda,AV MAIPU 3487,"-34.5037553,-58.4943154",   921736   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EN DEPORTES Y RECREACIÓN,DEPORTES Y RECREACIÓN,NIÑOS Y JÓVENES,1,1033,FINALIZADO
372,2018,OLIVOS,Jardín Maternal Municipal Nº 9,"Modificación de las puertas de las aulas, refacción del patio y construcción de una superficie semicubierta",PELLIZA 1411,"-34.5078498,-58.4915088",   927409   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS,1,1222,FINALIZADO
373,2018,VICENTE LÓPEZ,Bomberos Voluntarios de Vicente López,Vehículo liviano de 1ª intervención (1000 lts de agua),AV MAIPU 1669,"-34.52238138,-58.48455087",   2684000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA SANITARIA,SANITARIA,POBLACIÓN EN GENERAL,1,1274,FINALIZADO
374,2018,VICENTE LÓPEZ,Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal,Compra e instalación de cámaras ,Ubicación random dentro del barrio,"-34.525175, -58.476706",   525480   ,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,CÁMARAS,POBLACIÓN EN GENERAL,1,580,FINALIZADO
375,2018,VICENTE LÓPEZ,Campaña educativa en higiene urbana y reciclado,Campaña educativa en higiene urbana y reciclado,Vial Costero ,"-34.523336, -58.473015",   207480   ,AMBIENTE,AMBIENTE,AMBIENTE,HIGIENE URBANA,POBLACIÓN EN GENERAL,2,218,FINALIZADO
376,2018,VICENTE LÓPEZ,Centro de Adultos Mayores Activos,"Mesas, sillas y equipamiento",JUAN CARLOS CRUZ 150,"-34.5300742,-58.4675063",   87684   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EN DEPORTES Y RECREACIÓN,DEPORTES Y RECREACIÓN,ADULTOS MAYORES,1,208,FINALIZADO
377,2018,VICENTE LÓPEZ,Escuela Secundaria Nº 6 ,Remodelación de baños del 1º piso,AGUSTÍN ÁLVAREZ 1431,"-34.5330424,-58.4775113",   1899890   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,JÓVENES,1,887,FINALIZADO
378,2018,VICENTE LÓPEZ,Instituto Superior de Formación Docente Nº 39,Etapa 3 del Centro Cultural Jean Piaget,AGUSTIN ALVAREZ 1459,"-34.5330424,-58.4775113",   1012200   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,POBLACIÓN EN GENERAL,1,995,FINALIZADO
379,2018,VILLA ADELINA,AVAPEA - Plaza Ader,"Etapa 2 del SUM: construcción de baños, iluminación y obras varias",SANTIAGO DEL ESTERO Y TRIUNVIRATO ,"-34.530253, -58.549860",   1407809   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EN DEPORTES Y RECREACIÓN,DEPORTES Y RECREACIÓN,ADULTOS MAYORES,1,555,FINALIZADO
380,2018,VILLA ADELINA,Biblioteca Infantil Semilla de Cuentos ,"Alero sobre el deck, juegos y libros y baño químico (Plaza José Ingenieros)",Marcos Sastre y José Ingenieros,"-34.53115891,-58.54298583",   220000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS,1,111,FINALIZADO
381,2018,VILLA ADELINA,Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal,Compra e instalación de cámaras ,Ubicación random dentro del barrio,"-34.531565, -58.545574",   445471   ,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,CÁMARAS,POBLACIÓN EN GENERAL,1,254,FINALIZADO
382,2018,VILLA ADELINA,ESC EDUCACIÓN TÉCNICA Nº 1 ,"Refacciones en aulas (cielorrasos y paredes), colocación de una válvula solenoide con temporizador para el corte de gas, colocación de un tablero con corte en el 2º piso.",Cerrito 3966,"-34.529122, -58.550004",   2026635   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,JÓVENES,1,805,FINALIZADO
383,2018,VILLA ADELINA,Jardín de Infantes Municipal Nº 7,"Equipos de sonido para el SUM y para las aulas, proyector y horno para cerámica ",CAJARAVILLE 4038,"-34.526165, -58.547966",   106137   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS,1,369,FINALIZADO
384,2018,VILLA ADELINA,Plaza Eduardo Ader ,Reparación de veredas y corte de raíces sobre calle Sgo. del Estero,SANTIAGO DEL ESTERO Y TRIUNVIRATO ,"-34.530253, -58.549860",   200000   ,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,VEREDAS,POBLACIÓN EN GENERAL,1,249,FINALIZADO
385,2018,VILLA ADELINA,Polideportivo de VILLA ADELINA,Equipamiento para actividades deportivas y provisión de computadoras,ADER 4061,"-34.5247076,-58.5258069",   118282   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EN DEPORTES Y RECREACIÓN,DEPORTES Y RECREACIÓN,POBLACIÓN EN GENERAL,1,267,FINALIZADO
386,2018,VILLA MARTELLI,Bomberos Voluntarios de Vicente López,25 equipos estructurales para intervenir en incendios,Av de los Constituyentes 100,"-34.557976, -58.518981",   978500   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA SANITARIA,SANITARIA,POBLACIÓN EN GENERAL,1,959,FINALIZADO
387,2018,VILLA MARTELLI,Asociación de Artistas Plásticos,Articulos varios para talleres y computadora,LAVALLE 3890,"-34.54586129,-58.50736677",   165153   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA PARA CULTURA,CULTURA,POBLACIÓN EN GENERAL,1,89,FINALIZADO
388,2018,VILLA MARTELLI,"Biblioteca Municipal ""Froilán González""","Compra de mobiliario, luces de lectura y aire acondicionado",LAVALLE 3281,"-34.5421924,-58.4998055",   179707   ,INFRAESTRUCTURA COMUNITARIA,OTROS,CULTURA,CULTURA,POBLACIÓN EN GENERAL,1,446,FINALIZADO
389,2018,VILLA MARTELLI,Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal,Compra e instalación de cámaras ,Ubicación random dentro del barrio,"-34.545329, -58.511402",   872231   ,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,CÁMARAS,POBLACIÓN EN GENERAL,1,393,FINALIZADO
390,2018,VILLA MARTELLI,Campaña de concientización sobre el bullying,Talleres teatrales en escuelas del barrio,Escuelas Secundarias del Barrio,"34.5503756,-58.5207039",   220000   ,EDUCACIÓN,EDUCACIÓN,EDUCACIÓN,EDUCACIÓN,NIÑOS Y JÓVENES,2,506,FINALIZADO
391,2018,VILLA MARTELLI,Ctro de la Tercera Edad Unidos en Armonía,Instalación de una reja y cambio de una puerta,LAPRIDA 3477,"-34.54646532,-58.50093359",   324038   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EN DEPORTES Y RECREACIÓN,DEPORTES Y RECREACIÓN,ADULTOS MAYORES,1,177,FINALIZADO
392,2018,VILLA MARTELLI,Escuela Primaria nº 20,Piso antigolpes en el patio,BALCARCE 650,"-34.550402, -58.518547",   127331   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS,1,220,FINALIZADO
393,2018,VILLA MARTELLI,Escuela Primaria nº 7,Equipamiento para cocina y provisión de computadora,LAPRIDA 3664,"-34.5474957,-58.5029321",   349633   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS,1,191,FINALIZADO
394,2018,VILLA MARTELLI,Escuela Secundaria Nº 2,"Reparación de cubierta, mobiliario y puertas de aulas y de ingreso",DEPRATI y ZORRAQUIN,"-34.55201751,-58.50432247",   1168035   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,JÓVENES,1,482,FINALIZADO
395,2018,VILLA MARTELLI,Fundación Camino,Remodelación de baños y fachada,LAPRIDA 4914,"-34.5543424,-58.5176315",   1070602   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,POBLACIÓN VULNERABLE,1,487,FINALIZADO
396,2018,VILLA MARTELLI,Jardín de Infantes Nº 918 ,"Mobiliario para biblioteca, aires acondicionados y equipo de audio",José Moldes 4945,"-34.5513042,-58.51886895",   73900   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS,1,325,FINALIZADO
397,2018,VILLA MARTELLI,Jardín Maternal Municipal Nº 1,Equipamiento tecnológico,MOLDES 4925,"-34.550854, -58.518124",   145965   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS,1,280,FINALIZADO
398,2018,VILLA MARTELLI,Reposición de árboles ,Reposición de árboles ,Ubicación random dentro del barrio,"-34.550702, -58.519898",   58800   ,AMBIENTE,AMBIENTE,AMBIENTE,ARBOLADO,POBLACIÓN EN GENERAL,1,115,FINALIZADO
399,2018,VILLA MARTELLI,Semáforo,Semáforo,ZUFRIATEGUI Y CHILE,"-34.5500468,-58.5039732",   154005   ,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,TRÁNSITO,POBLACIÓN EN GENERAL,1,146,FINALIZADO
400,2018,VILLA MARTELLI,ZOONOSIS,Analizador clínico y analizador hematológico,Bermúdez 3484,"-34.5113269,-58.5148345",   586690   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA SANITARIA,SANITARIA,ANIMALES DE COMPAÑÍA,1,373,FINALIZADO
401,2019,CARAPACHAY,Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal,CÁMARAS DE VIGILANCIA URBANA,Ubicación random dentro del barrio,"-34.522057, -58.536685",   1295600   ,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,,CÁMARAS,POBLACIÓN EN GENERAL,1,718,FINALIZADO
402,2019,CARAPACHAY,CENTRO DE JUBILADOS 'UNIÓN FRATERNAL DE CARAPACHAY',"Cocina industrial, A.A. y PC",Ramon Castro 5755,"-34.526607, -58.535030",   298392   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EN DEPORTES Y RECREACIÓN,RECREACIÓN,ADULTOS MAYORES,1,245,FINALIZADO
403,2019,CARAPACHAY,Cestos Papeleros ,Cestos Papeleros ,Ubicación random dentro del barrio,"-34.523188, -58.539089",   140976   ,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,HIGIENE URBANA,POBLACIÓN EN GENERAL,1,122,FINALIZADO
404,2019,CARAPACHAY,ESCUELA PRIMARIA N°18,Resolver inundaciones en el patio,DRYSDALE 5615,"-34.527256, -58.534952",   622097   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS,1,604,FINALIZADO
405,2019,CARAPACHAY,Estación Carapachay,Iluminación y mejoramiento de acceso parada de colectivos,Independencia y Guido Spano,"-34.528706, -58.536347",   845342   ,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,ILUMINACIÓN,POBLACIÓN EN GENERAL,1,705,FINALIZADO
406,2019,CARAPACHAY,Jardín de Infantes Nº 916,Mejoras varias,DERQUI 5711,"-34.524334, -58.536182",   2000000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,,EDUCACIÓN,NIÑOS,1,656,FINALIZADO
407,2019,CARAPACHAY,Sociedad de Fomento Drysdale,Reparación del tinglado del gimnasio ,J. J. CASTELLI 5750,"-34.526274, -58.535363",   1218000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EN DEPORTES Y RECREACIÓN,DEPORTES Y RECREACIÓN,POBLACIÓN EN GENERAL,1,560,FINALIZADO
408,2019,FLORIDA ESTE,CLUB ESTRELLA FEDERAL,Construcción de vestuarios y deposito,AYACUCHO 745,"-34.535260, -58.488760",   6200000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,,DEPORTES Y RECREACIÓN,POBLACIÓN EN GENERAL,1,3027,FINALIZADO
409,2019,FLORIDA ESTE,Club Social y Deportivo Caseros,Puesta en valor y ampliación edilicia ,CASEROS 241,"-34.536934, -58.479527",   3000000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EN DEPORTES Y RECREACIÓN,DEPORTES Y RECREACIÓN,POBLACIÓN EN GENERAL,1,2028,FINALIZADO
410,2019,FLORIDA ESTE,Seguir Creciendo Hogar y Taller, Alero en el frente y galeria en el patio interior,Melo 1657,"-34.5304005,-58.4823021",   587750   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,JÓVENES Y ADULTOS CON DISCAPACIDAD,1,468,FINALIZADO
411,2019,FLORIDA OESTE,BIBLIOTECA NORA BOMBELLI,Equipamiento para el funcionamiento de talleres y seminarios.,Francia 3569,"-34.5328568,-58.5136471",   584480   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA PARA CULTURA,CULTURA,POBLACIÓN EN GENERAL,1,649,FINALIZADO
412,2019,FLORIDA OESTE,Dirección de Desarrollo Joven,Instrumentos para taller de música,Sgto Cabral 2810,"-34.524180, -58.518736",   541429   ,CULTURA,OTROS,OTROS,CULTURA,JÓVENES,1,281,FINALIZADO
413,2019,FLORIDA OESTE,ESCUELA TÉCNICA Nº 4,"Refacción de techos, baños y equipamiento para electromecánica",Av.San Martin 4650,"-34.542484, -58.521296",   2000000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,,EDUCACIÓN,JÓVENES,1,794,FINALIZADO
414,2019,FLORIDA OESTE,Jardín Las Hormiguitas Bº Las Flores,"Remodelación cocina, ampliación sala, piso antigolpes y juegos infantiles",PERITO MORENO 1176,"-34.547132, -58.523880",   2450000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,,EDUCACIÓN,NIÑOS POBLACIÓN VULNERABLE,1,694,FINALIZADO
415,2019,FLORIDA OESTE,JARDÍN MATERNAL MUNICIPAL Nº 5,Construcción de un SUM.,Tuyuti 1119,"-34.546618, -58.520688",   2374324   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS,1,890,FINALIZADO
416,2019,FLORIDA OESTE,SEMÁFORO ,SEMÁFORO ,Av. Constituyentes y Melo ,"-34.5416673,-58.5081685",   398000   ,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,,TRÁNSITO,POBLACIÓN EN GENERAL,1,332,FINALIZADO
417,2019,LA LUCILA,Centro Barrial Infantil El Ceibo,Equipamiento para la sala de computación,Almirante Brown 3663,"-34.496599, -58.480762",   218901   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS DE POBLACIÓN VULNERABLE,1,150,FINALIZADO
418,2019,LA LUCILA,Cestos Papeleros ,Cestos Papeleros ,Av Maipú desde 3500 hasta 4200 y en Anchorena al 900,"-34.4995479,-58.4927695",   98983   ,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,HIGIENE URBANA,POBLACIÓN EN GENERAL,1,64,FINALIZADO
419,2019,LA LUCILA,"Escuela Primaria Nº 16 ""Marcelino Ugarte''",Renovación de los baños de niños y niñas de la planta baja,ANCHORENA 901,"-34.499609, -58.490899",   1749586   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS,1,223,FINALIZADO
420,2019,LA LUCILA,La Ecología comienza por casa ,Funciones de teatro sobre el reciclado de juguetes en escuelas del barrio,Escuelas Primarias y Jardines Infantiles del Barrio,"-34.5080078,-58.4930684",   180000   ,AMBIENTE,AMBIENTE,AMBIENTE,RECICLADO,NIÑOS,2,45,FINALIZADO
421,2019,LA LUCILA,Sociedad de Fomento de La Lucila,Refacción de las baterías de baños de PB y 1º piso,Tucuman 3339,"-34.503232, -58.492947",   3745000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,,DEPORTES Y RECREACIÓN,POBLACIÓN EN GENERAL,1,1363,FINALIZADO
422,2019,LA LUCILA,Jardín de Infantes Municipal N° 8, Sistema de climatización y equipamiento.,DIAZ VELEZ 1129,"-34.498907, -58.494063",   329060   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS,1,276,FINALIZADO
423,2019,MUNRO,BIBLIOTECA TECNOLÓGICA PÚBLICA,2º ETAPA,Almafuerte 4680/82 ,"-34.5282556,-58.5258933",   2901699   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,POBLACIÓN EN GENERAL,1,1041,FINALIZADO
